"1","2","SKU_ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118"
"2013-09-07","2014-08-02","SKU_25",0.0035,0.0089,0.0119,0.0074,0.0086,0.013,0.01,0.0094,0.0138,0.0155,0.0178,0.0149,0.0191,0.0277,0.0257,0.0147,0.0115,0.0214,0.0309,0.032,0.0277,0.0392,0.0349,0.0295,0.0303,0.0283,0.0312,0.0326,0.0333,0.0328,0.0316,0.0316,0.0379,0.0354,0.0422,0.064,0.0301,0.0229,0.0343,0.0322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-20","2013-10-26","SKU_26",0.00044,0.02446,0.00908,0.01908,0.03586,0.02218,0.08114,0.04454,0.04266,0.09782,0.0338,0.16332,0.05276,0.06918,0.04476,0.09664,0.06048,0.031,0.03576,0.03502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-07","2014-08-23","SKU_27",0.001,0.00705,0.0099,0.00945,0.01825,0.01425,0.01345,0.0177,0.02625,0.01925,0.01355,0.01625,0.0262,0.02785,0.0203,0.01115,0.01185,0.01785,0.0204,0.023,0.0212,0.02035,0.02835,0.02325,0.02575,0.0195,0.029,0.02585,0.03505,0.0366,0.03185,0.0285,0.03145,0.03145,0.03285,0.02175,0.02285,0.0365,0.02345,0.02955,0.02725,0.06565,0.0269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-07","2014-08-02","SKU_28",0.0014,0.0057,0.0129,0.0167,0.0123,0.0111,0.0138,0.0191,0.0151,0.0116,0.0219,0.0078,0.0565,0.0175,0.0509,0.0132,0.013,0.0363,0.0162,0.0163,0.0231,0.0363,0.0321,0.0204,0.0263,0.0528,0.0429,0.0291,0.0337,0.0388,0.0325,0.0399,0.0357,0.0444,0.0259,0.0404,0.0465,0.0297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-20","2013-10-05","SKU_29",3e-04,0.0106,0.0109,0.0111,0.055,0.0075,0.0467,0.0394,0.0658,0.119,0.0148,0.0257,0.1358,0.1299,0.0894,0.028,0.0332,0.0871,0.0624,0.0275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-11-09","2014-11-08","SKU_3",0.00026,0.00244,0.00494,0.00366,0.0122,0.00792,0.0079,0.00712,0.01424,0.01592,0.02546,0.02844,0.02144,0.01956,0.02166,0.02322,0.02312,0.03216,0.02954,0.03396,0.0614,0.0522,0.05016,0.03478,0.0281,0.03898,0.02206,0.02772,0.0116,0.01914,0.02592,0.03158,0.02182,0.02522,0.02448,0.0258,0.02414,0.01376,0.0121,0.02604,0.03098,0.02058,0.02164,0.01466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-06-08","2014-11-29","SKU_30",0.00065,0.00405,0.00565,0.00275,0.0055,0.0061,0.02295,0.00505,0.0045,0.00475,0.00605,0.0061,0.00765,0.00725,0.008,0.009,0.0084,0.01355,0.01435,0.01585,0.01185,0.0182,0.01825,0.0185,0.01055,0.0186,0.021,0.0326,0.01385,0.01535,0.01705,0.0242,0.01925,0.01775,0.01715,0.0219,0.01905,0.0228,0.0196,0.01955,0.01965,0.0225,0.0228,0.02725,0.0303,0.02415,0.0365,0.025,0.02135,0.02005,0.02095,0.02725,0.01825,0.02425,0.02785,0.01645,0.0176,0.01585,0.0226,0.02415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-21","2014-07-26","SKU_31",0.00155,0.00075,0.0033,0.00635,0.00345,0.0132,0.01015,0.01975,0.018,0.0117,0.01725,0.0246,0.03305,0.01185,0.0139,0.02475,0.0292,0.0234,0.0415,0.03315,0.0308,0.02355,0.05965,0.0324,0.03345,0.0427,0.03105,0.0557,0.0352,0.0474,0.02865,0.03435,0.0279,0.04325,0.03515,0.03935,0.03115,0.02735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-06-08","2014-07-26","SKU_32",0.0021,0.01155,0.01445,0.011,0.01525,0.0156,0.0114,0.01275,0.0155,0.0197,0.01985,0.0202,0.01935,0.018,0.018,0.0223,0.02185,0.0203,0.01905,0.01905,0.0179,0.01475,0.0266,0.01375,0.0105,0.02205,0.0153,0.02255,0.00945,0.01765,0.0162,0.0169,0.01905,0.03685,0.01935,0.03055,0.01435,0.0197,0.0235,0.0267,0.02175,0.0254,0.02535,0.022,0.02315,0.03005,0.028,0.02155,0.04145,0.04035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-07","2014-08-23","SKU_33",0.002,0.0114,0.01315,0.01445,0.02165,0.01905,0.0174,0.02055,0.02205,0.02035,0.01945,0.01705,0.01615,0.0206,0.02055,0.0085,0.0101,0.01975,0.0246,0.01985,0.0192,0.0144,0.02025,0.02125,0.02975,0.0242,0.02245,0.0371,0.02845,0.0325,0.03085,0.03485,0.0377,0.03385,0.0301,0.0404,0.04035,0.0315,0.02745,0.02295,0.0259,0.0342,0.02165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-07","2014-09-20","SKU_34",0.0022,0.0055,0.01,0.01212,0.01624,0.01636,0.01432,0.01274,0.01794,0.01676,0.01754,0.01348,0.02024,0.01816,0.02356,0.00912,0.01148,0.01912,0.02404,0.02524,0.02822,0.02264,0.02394,0.02822,0.03816,0.03016,0.03252,0.03078,0.03536,0.03294,0.04024,0.03236,0.03814,0.03242,0.02528,0.04118,0.03618,0.0332,0.0294,0.02682,0.02788,0.02774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-02-21","2016-05-21","SKU_35",9e-04,0.0027,0.00265,0.0025,0.00655,0.00385,0.00595,0.0063,0.0043,0.00415,0.0049,0.0202,0.0186,0.0159,0.01725,0.10325,0.01685,0.06135,0.03745,0.0164,0.0188,0.01955,0.01935,0.0207,0.01245,0.06005,0.01285,0.0249,0.01195,0.0177,0.0293,0.01615,0.0193,0.0186,0.0094,0.01855,0.0141,0.01585,0.0246,0.01595,0.01635,0.02675,0.0344,0.00955,0.00415,0.01905,0.0177,0.0083,0.01775,0.01735,0.0109,0.02015,0.0285,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-02-21","2016-04-23","SKU_36",6e-04,0.0042,0.00205,0.0131,0.0099,0.00895,0.0059,0.00565,0.0092,0.0182,0.01285,0.0085,0.0213,0.01975,0.0384,0.0281,0.02805,0.01765,0.0399,0.02485,0.0357,0.0377,0.0306,0.03045,0.025,0.0218,0.03085,0.0247,0.0205,0.0333,0.03065,0.0644,0.02485,0.01885,0.027,0.04115,0.02025,0.0191,0.0155,0.0131,0.0148,0.02675,0.0123,0.00745,0.0156,0.01155,0.02285,0.0061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-12-07","2014-10-04","SKU_37",0.0035,0.0165,0.01,0.012,0.0125,0.025,0.0145,0.0225,0.0145,0.0225,0.0185,0.0145,0.0165,0.0145,0.012,0.0185,0.0275,0.033,0.0455,0.0215,0.0145,0.032,0.033,0.041,0.034,0.052,0.036,0.0325,0.0455,0.04,0.0565,0.0465,0.054,0.0555,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-11-09","2014-07-26","SKU_38",0.0095,0.014,0.052,0.017,0.0285,0.04,0.0185,0.0315,0.043,0.037,0.0425,0.0405,0.03,0.041,0.0335,0.027,0.039,0.0265,0.02,0.0285,0.0335,0.04,0.03,0.0395,0.03,0.0245,0.027,0.0315,0.042,0.028,0.026,0.0275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-28","2014-06-28","SKU_39",0.0155,0.017,0.003,0.014,0.0265,0.049,0.034,0.049,0.0375,0.086,0.065,0.0345,0.0205,0.016,0.028,0.0285,0.03,0.035,0.0225,0.0235,0.0385,0.029,0.026,0.014,0.0165,0.02,0.03,0.0345,0.023,0.031,0.0285,0.019,0.042,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-06-08","2014-08-16","SKU_4",0.0015,0.015,0.0095,0.0055,0.016,0.014,0.011,0.016,0.016,0.0165,0.0175,0.025,0.013,0.02,0.016,0.017,0.0145,0.0175,0.0125,0.015,0.0175,0.029,0.0185,0.031,0.0075,0.0265,0.0455,0.019,0.0085,0.0165,0.016,0.0175,0.014,0.0205,0.0125,0.0145,0.026,0.016,0.0185,0.014,0.0175,0.016,0.013,0.0205,0.0245,0.023,0.031,0.021,0.022,0.0235,0.011,0.0115,0.022,0.0235,0.0245,0.0165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-12-07","2014-07-19","SKU_40",0.009,0.0165,0.0155,0.0205,0.0225,0.0165,0.0265,0.028,0.0305,0.0395,0.0285,0.017,0.021,0.0155,0.023,0.0365,0.0325,0.056,0.036,0.044,0.034,0.0415,0.091,0.076,0.083,0.07,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-10-26","2014-10-25","SKU_41",5e-05,0.00615,0.0089,0.01005,0.0073,0.0135,0.01195,0.0254,0.01425,0.0146,0.0139,0.0119,0.0234,0.02155,0.02845,0.0165,0.0164,0.03375,0.0195,0.02395,0.0307,0.0332,0.0277,0.0406,0.04185,0.0313,0.05005,0.0409,0.0272,0.02465,0.0207,0.03865,0.02395,0.0285,0.02545,0.01695,0.01905,0.01735,0.02295,0.0178,0.01345,0.03035,0.01355,0.02005,0.0079,0.0137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-10-12","2014-05-31","SKU_42",0.0138,0.071,0.0536,0.0412,0.0326,0.0452,0.0648,0.0564,0.0484,0.0414,0.018,0.0344,0.021,0.0296,0.0418,0.0342,0.0248,0.0266,0.0338,0.0326,0.0298,0.0404,0.0482,0.0444,0.0302,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-02-21","2016-03-05","SKU_43",0.0024,0.003,2e-04,0.005,0.013,8e-04,0.014,0.0056,0.0054,0.0068,0.0032,0.018,0.0078,0.0158,0.0094,0.026,0.015,0.0288,0.0516,0.0264,0.1178,0.0374,0.0462,0.0386,0.0198,0.0166,0.028,0.039,0.0296,0.0272,0.0106,0.0202,0.0206,0.028,0.0186,0.0236,0.0346,0.0308,0.0182,0.0142,0.0166,0.0182,0.0406,0.0056,0.02,0.009,0.0124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-02-21","2016-04-02","SKU_44",4e-04,0.0019,0.0069,0.0103,0.014,0.0246,0.0054,0.0053,0.0055,0.0125,0.015,0.0135,0.009,0.0191,0.0556,0.0209,0.017,0.025,0.0214,0.0356,0.0229,0.0248,0.0344,0.0181,0.011,0.0137,0.0255,0.0179,0.0286,0.0245,0.0234,0.0367,0.0626,0.0213,0.0266,0.0106,0.022,0.0162,0.0116,0.0125,0.0244,0.0277,0.0225,0.0114,0.0086,0.0385,0.0244,0.0288,0.0131,0.0162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-11-02","2015-11-28","SKU_45",0.001,0.0045,0.0145,0.0075,0.011,0.0145,0.0055,0.0025,0.0035,0.0125,0.013,0.012,0.014,0.0265,0.0165,0.0275,0.0175,0.022,0.021,0.0385,0.0325,0.03,0.0405,0.045,0.0495,0.036,0.0155,0.0265,0.0225,0.0265,0.0425,0.022,0.028,0.02,0.0125,0.023,0.0195,0.012,0.0325,0.0195,0.02,0.0125,0.0145,0.02,0.056,0.015,0.0195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-09-13","2015-09-12","SKU_46",0.0032,0.027,0.0198,0.0312,0.009,0.0232,0.0594,0.0458,0.0322,0.0496,0.0262,0.033,0.0412,0.047,0.0148,0.0308,0.0344,0.0304,0.0618,0.0354,0.023,0.0274,0.0264,0.0202,0.0156,0.026,0.0294,0.0272,0.03,0.025,0.0408,0.0532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-11-02","2014-01-25","SKU_47",0.00605,0.0179,0.1204,0.0819,0.32665,0.091,0.09615,0.0382,0.0379,0.0895,0.09435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-02-21","2016-05-28","SKU_48",8e-04,0.003,0.001,0.0104,0.0274,0.0068,0.0036,2e-04,0.007,0.0054,0.0018,0.0098,0.008,0.0108,0.029,0.0448,0.0146,0.0514,0.039,0.0306,0.043,0.0198,0.0198,0.0172,0.0198,0.0232,0.0306,0.0336,0.0106,0.0166,0.0424,0.0136,0.032,0.018,0.089,0.0378,0.0078,0.0142,0.017,0.0072,0.0088,0.0186,0.0172,0.0042,0.0164,0.0182,0.0122,0.0112,0.0214,0.0076,0.0102,0.0102,0.0172,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-01","2014-05-03","SKU_49",0.0078,0.0571,0.1232,0.0835,0.0913,0.0606,0.0859,0.0843,0.1204,0.1597,0.1263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-11-09","2014-10-04","SKU_5",0.00054,0.00326,0.00522,0.00868,0.00772,0.0081,0.00636,0.005,0.00752,0.01642,0.01446,0.02032,0.02436,0.01618,0.01864,0.0171,0.02774,0.0384,0.037,0.03722,0.04428,0.04558,0.0424,0.0397,0.0364,0.0336,0.03906,0.03572,0.02968,0.039,0.03564,0.03666,0.03862,0.04036,0.0402,0.02684,0.02682,0.03396,0.0152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-02-21","2016-04-09","SKU_50",0.0015,0.012,0.01,0.017,0.037,0.012,0.0105,0.0235,0.0095,0.01,0.011,0.025,0.0125,0.025,0.011,0.022,0.073,0.0215,0.009,0.0305,0.03,0.0165,0.023,0.02,0.028,0.0295,0.022,0.034,0.0235,0.022,0.0295,0.026,0.025,0.037,0.008,0.035,0.0095,0.0225,0.0285,0.014,0.0105,0.0105,0.018,0.0225,0.0065,0.027,0.0075,0.008,0.008,0.0045,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-11-02","2014-11-15","SKU_51",0.0025,0.0108,0.0089,0.0169,0.0124,0.0072,0.0061,0.0037,0.0043,0.0116,0.006,0.0111,0.0132,0.0109,0.0219,0.0229,0.039,0.0196,0.0346,0.0381,0.0447,0.0758,0.0463,0.0351,0.0207,0.0345,0.0473,0.0334,0.0142,0.0448,0.0206,0.0269,0.0224,0.0411,0.0209,0.0228,0.014,0.0215,0.0196,0.0147,0.0217,0.0088,0.0154,0.0103,0.0207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
